CID|FirstName|LastName|City|AddressLine1|SocialSecurityNumber
2797|Alexandra|Bennett|Walla Walla|6500 S St.|722494399
5440|Luis|Patterson|Milwaukie|6500 South Street|1129464525
6219|Cheryl|Ortega|Bellflower|6501 West Way|720640321
2717|Natalie|Kelly|Redmond|6501 West Way|886753701
13522|Jon|Wang|Goulburn|6506 Gentrytown Drive|1707105239
15188|Dalton|Bailey|Lakewood|6507 Fieldcrest Dr.|300320977
10977|Arthur|Carlson|Oxon|6507 Fieldcrest Dr.|1702086828
3069|Stephanie|Reed|Bremerton|6507 Mayda Way|1136481192
17864|Carrie|Romero|Concord|6507 Mayda Way|1991847691
16953|Carl|Lal|Lane Cove|6509 California Street|401345769
13769|Richard|Wood|Melbourne|6509 Cedar St.|232557507
9340|Brendan|Lal|Colma|651 Bridgeview St|1533626755
10315|Jay|Hernandez|Concord|651 Melody Dr.|653250688
14873|Charles|Howard|Marysville|651 Melody Dr.|1786641508
13150|Robyn|Gill|Cliffside|6510 Northridge Drive|145737640
16496|Gabriel|Mitchell|Coffs Harbour|6510 Northridge Drive|145779732
14032|Tanya|Torres|London|6512 Bola Raton Court|1687592907
19980|Tara|Xie|Newcastle upon Tyne|6512 Cypress Ave|1638480228
17649|Sandra|Huang|Hervey Bay|6513 Beauer Lane|2147419953
5626|Connor|Lal|Portland|6513 Beauer Lane|2037003988
17531|Brittney|Zhang|Hervey Bay|6514 Morello Ave.|2101629923
9927|Rebekah|Rubio|Stoke-on-Trent|6514 Morello Ave.|1421131408
5863|Claudia|Zhou|Lancaster|6516 Beauer Lane|1817064695
7370|Riley|Powell|Seattle|6516 Beauer Lane|1241895362
8841|Deborah|McDonald|Warrington|6516 Pine Tree Drive|99187532
9595|Amanda|Turner|N. Vancouver|6518 Wilke Drive|338102975
16237|Mason|Baker|Cliffside|6519 Alier Drive|163396255
18848|Brandy|Madan|South Melbourne|6519 Alier Drive|1179380365
2509|Kristen|Lu|Bellflower|6521 D Bel Air Dr|1287546423
13901|Ian|Griffin|San Diego|6522 Panoramic Dr.|1970839005
19317|Frank|Alvarez|Beverly Hills|6524 Geriola Court|559815684
15564|Luke|Parker|Yakima|6524 Geriola Court|1570347930
16692|Sean|Hill|Glendale|6525 Stonehedge Dr.|2127913367
14390|Giraldo|Sandoval|Kirkby|6526 Creed Ave|953075682
16400|Latoya|Nara|Lavender Bay|6526 Edie Ct.|6443689
19388|Victoria|Cook|Wollongong|6526 Edie Ct.|141173749
20359|Julia|Howard|Downey|6529 Buena Vista|288994989
10401|Tabitha|Gonzalez|Matraville|6531 William Reed Dr.|457350491
12510|Madison|Griffin|Newton|6531 William Reed Dr.|1890894985
3823|Wyatt|Evans|Sedro Woolley|6532 Pinecrest Rd|1049102735
17384|Krystal|Hu|Goulburn|6534 Leslie Avenue|517483619
11650|Lauren|Garcia|San Diego|6534 Leslie Avenue|995874650
14814|Marcus|Cox|Lemon Grove|6535 Gilardy Dr.|1293085439
3270|Ruth|Srini|Ballard|6535 Warmcastle Ct.|199915577
3186|Hailey|Henderson|Oak Bay|6535 Warmcastle Ct.|980301049
16759|Martin|Lopez|Billericay|6536 Diver Way|1335417584
18437|Brandon|Brown|San Francisco|6536 Diver Way|227344619
1724|Madalena|Sanchez|Lavender Bay|6537 N Ranchford Court|1616727558
20045|Destiny|James|Los Angeles|6538 Camelback Road|1614833095
6891|Jordyn|Diaz|Coronado|6539 Greenwood Circle|249308882
14890|Angel|Ward|Everett|6539 Hames Court|1040795911
14181|Patrick|Kelly|Kirkland|6540 Park Glen Ct.|718493839
5342|Jackson|Butler|Langford|6541 Bonita Ave|841767771
15222|Garrett|Rivera|Stoke-on-Trent|6541 Central Ave.|346563446
12165|Dawn|Ye|Gateshead|6542 Greenwood Pl.|226434358
14098|Marcus|Watson|Sooke|6542 Greenwood Pl.|464109008
5370|Micah|He|Cliffside|6542 Stonewood Drive|519896012
9002|Catherine|Morris|San Gabriel|6542 Stonewood Drive|663548811
8166|Edgar|Sanchez|Wokingham|6543 Jacobsen Street|2007314512
10431|Alexandra|Hernandez|Burlingame|6544 Bella Vista|1740900414
14590|Isaiah|James|Imperial Beach|6547 Lexington Road|372414050
16060|Timothy|Turner|Westminster|655 Bidweld St.|1768566088
13299|Gavin|Washington|Mill Valley|6550 Gregory Dr.|1672686290
5125|Luke|Yang|Newcastle upon Tyne|6550 Mallard Dr|881387131
13076|Louis|Xie|York|6553 San Miguel Rd.|1738497469
15689|Marc|Moreno|Seaford|6556 Gilly Lane|583866145
17139|Eric|King|Tacoma|6556 Gilly Lane|1037950551
15504|Rachael|Prasad|Esher-Molesey|6557 Artnell Ct.|63260365
17032|Thomas|King|Runcorn|6557 Artnell Ct.|1943789292
18504|Brandi|Rubio|Concord|6557 Jalalon Place|72472830
17554|Cameron|Walker|Yakima|6557 Jalalon Place|1149027909
10539|Kari|Moreno|London|6558 Nulty Drive|449846670
16293|Jackson|Gonzalez|Vancouver|6558 Nulty Drive|1486757935
17388|Krystal|She|Burien|6558 Pacifica Ave.|720947611
10069|Sierra|Perez|Spokane|6558 Pacifica Ave.|1720403018
17705|Margaret|Wu|Silverwater|6559 Via Rerrari|1096247181
6615|Justin|Flores|Woodland Hills|6559 Via Rerrari|1694301767
15507|Chase|Cook|Edmonds|6560 Chaparral Court|2053359040
6694|David|Jai|Downey|6560 Waterview Terrace|612156417
7596|Virginia|Arun|Leeds|6560 Waterview Terrace|1341916829
8436|Bailey|Richardson|W. Linn|6561 Dalis Drive|134927500
11203|Morgan|Walker|W. Linn|6563 Likins Avenue|1345251438
5532|Jessie|Gao|Cambridge|6564 Bellwood Dr|685591404
7225|Jocelyn|Ross|Concord|6564 Bellwood Dr|1349452487
12581|Ashley|Long|San Diego|6565 Bellwood Dr.|945146255
16682|Eric|Hill|Shawnee|6565 Jamie Way|1052129008
12046|Abigail|Anderson|Oakland|6565 Woodcrest Dr.|906075706
3518|Jessica|Long|Lincoln Acres|6566 Jamie Way|1549529151
14286|Felicia|Dominguez|Watford|6566 Jamie Way|216905438
11962|Kayla|Anderson|La Jolla|6566 Pinole Valley Rd.|2118968033
20105|Joel|Perez|Warrnambool|6566 Pinole Valley Rd.|308126409
12427|Ashley|Jackson|Chula Vista|6566 Sepulveda Ct.|888702380
15419|Evan|Reed|Walla Walla|6566 Tono Lane|154773823
8356|Allison|James|Beaverton|6567 Pine Valley Rd|1431355000
14419|Lee|Blanco|Goulburn|6567 Pinole Valley Rd|699226172
11270|Natalie|Thomas|Burnaby|6568 Damascus Loop|1757433228
18122|Austin|Johnson|Beverly Hills|6569 Endriss|1310112379
7891|Frederick|Gonzalez|Burlingame|6569 Endriss|1217130602
9072|Brooke|Rogers|Berkeley|657 West M Street|1647113430
7106|Damien|Lin|Cloverdale|6573 Helene Court|2144924871
4315|Seth|White|Portland|6573 Helene Court|833768155
19760|Rachel|Perry|National City|6574 Hemlock Ave.|847735481
13542|Jon|Zhou|Warrnambool|6574 Hemlock Ave.|1699853916
19680|Patricia|Lopez|Bendigo|6576 Lime Ridge Dr.|1888036744
14133|Juan|Brooks|Renton|6576 Lime Ridge Dr.|702245965
17689|Nathan|Smith|Newton|6577 Hillcrest Ave|36191306
16533|Kelsey|Becker|Milsons Point|6577 La Canada|636063422
17837|Nathan|White|National City|6577 La Canada|607374142
3755|Wyatt|Jones|Coronado|6578 Woodhaven Ln.|1988228739
102|Zheng|Mu|Seattle|6578 Woodhaven Ln.|611731066
4816|Lucas|Wright|Spokane|658 Cardinal Dr|355987030
4921|Devin|Taylor|Geelong|658 Coastal Blvd|1214742674
16414|Tracy|Xu|Lavender Bay|658 Contra Costa Blvd|896729747
16847|Isaac|Young|Santa Cruz|658 Elmhurst Lane|1224607904
16407|Gloria|Munoz|Matraville|658 Liscome Way|1872146481
4298|Alvin|Wang|Stoke-on-Trent|658 Pecan Street|2008741340
3680|Anna|Foster|Burien|6580 Poor Ridge Court|1081469778
265|Ashvini|Sharma|Issaquah|6580 Poor Ridge Court|648372109
4749|Trisha|Gao|Rockhampton|6580 Poor Ridge Court|811219941
18288|Brandon|Jackson|Coronado|6583 El Rancho Drive|1810206007
10967|Marshall|Zhao|Springwood|6583 El Rancho Drive|432319830
4908|Martha|Ye|Matraville|6584 Oak Leaf Ct|530780056
8239|Danielle|Gray|Beverly Hills|6586 El Rancho Drive|774299920
8167|Edgar|Perez|Rhodes|6586 El Rancho Drive|965774084
4586|Kate|Tang|Colma|6587 B Way|188243848
14578|Lucas|Ramirez|Milwaukie|6587 B Way|829940681
9633|Andrea|Turner|Langley|6588 Palms Drive|785589854
3396|Mayra|Schmidt|Newcastle upon Tyne|6588 St George Dr|1558560840
5857|Gabriel|Bryant|Vancouver|6588 St George Dr|175765261
10288|Jay|Fernandez|Lavender Bay|6589 Viewpoint Ct|1382678794
6181|Robert|Yang|Palo Alto|6589 Viewpoint Ct|1178497391
10262|Natalie|Adams|Portland|6592 Bent Tree Lane|1881185520
10873|Bruce|Vazquez|South Melbourne|6592 Bent Tree Lane|1723476859
12117|Jessica|Lee|Beaverton|6594 Bent Tree Lane|594610618
4693|Jodi|Xu|York|6594 Bent Tree Lane|762144758
15077|Jill|Gomez|Lavender Bay|6594 Glen Wood Drive|531263003
4401|Xavier|Robinson|Lynnwood|6594 Glen Wood Drive|245323600
17356|Krystal|Yang|Chula Vista|6594 Jefferson St.|1726525646
16173|Luke|Campbell|Puyallup|6594 Jefferson St.|1818894296
2607|Kenneth|She|Burnaby|6595 Trailview Circle|235669025
14960|Bryan|Morgan|Marysville|6595 Trailview Circle|1795566846
4469|Dalton|Jackson|Fremont|6598 Hargate Court|608953748
20020|Tara|Raji|Berks|6598 Lorie Ln.|1488487177
16989|Carlos|Hernandez|Edmonds|6598 Lorie Ln.|1059492190
3922|Bryant|Sara|Saint Ouen|65bis, boulevard Saint Germain|1033497740
6412|Ramon|Lin|Courbevoie|66, allée des Princes|207845654
19089|Craig|Rubio|Croix|66, avenue de Malakoff|71828519
4544|Mindy|Yuan|Burlingame|66, avenue du Québec|1974688074
11656|Pedro|Raman|Saint Germain en Laye|66, avenue du Québec|1971809283
14566|Micheal|Munoz|Orleans|66, place de la République|664343777
5715|Glenn|Zheng|Orleans|66, rue de Cambrai|425985041
11772|Ross|Mehta|Chatou|66, rue de Fontfroide|2142906160
8699|Sheena|Rai|Orly|66, rue de Fontfroide|2084455017
5460|Eugene|Lin|Orleans|66, rue des Pyrenees|1951493915
16651|Alison|Shan|Morangis|66, rue du Départ|388520141
4699|Jodi|Kumar|Croix|66, rue Georges-Clémenceau|1788804185
10899|Arthur|Van|Roubaix|66, rue Georges-Clémenceau|1116244926
7241|Ann|Malhotra|Roissy en Brie|66+B6324, rue de Berri|1834116152
16613|Sean|Lopez|Bellflower|660 West M Street|1807397342
6173|Cheryl|Ruiz|Sèvres|660, rue Villedo|530851623
4780|Lucas|Davis|Oxford|6600 Chestnut Ave|657981647
12002|Alexis|Miller|Vancouver|6600 Court Street|1639704488
13416|Willie|Black|Birmingham|6601 Bentley Ct|20359151
11193|Morgan|Garcia|Lincoln Acres|6604 Langley Ct.|1194635061
8020|Mackenzie|Sanders|Kirkland|6606 Thistle Circle|1473650456
10964|Arthur|Navarro|Cheltenham|6607 Panoramic Avenue|2114669940
6448|Logan|Coleman|Port Hammond|6607 Panoramic Avenue|548974420
6528|Ethan|Yang|Lincoln Acres|661 Cardinal Dr|1618140801
7462|Ana|Griffin|Redmond|6612 Concord|1171267305
18396|Jésus|Ramos|Colombes|6612, rue Surcouf|74945776
12406|Ashley|Smith|Burlingame|6613 Benton St.|1148957911
4274|Terrence|Carson|Lavender Bay|6613 Thornhill Place|1604303869
6204|Cheryl|Serrano|Wokingham|6614 College Blvd|723346908
20545|Dwayne|Dominguez|Bobigny|6614, rue Surcouf|1883576015
16313|Timothy|Gonzalez|Chula Vista|6615 Cambelback Place|612848207
7065|Jaime|Gutierrez|Wollongong|6615 Camel Place|2092477084
14123|Sean|Brooks|Grossmont|6616 Baird Court|1614982971
6126|Latasha|Diaz|Colombes|6618, avenue de Villiers|1109003191
18953|Chelsea|Fernandez|Wokingham|662 T St.|1938003535
19658|Grace|Flores|Imperial Beach|6621 Polaris Dr.|2065418343
7151|Angelica|Hughes|Lincoln Acres|6622 First Ave.|686002465
8951|Ashlee|Lal|Bury|6625 First Ave.|1443381603
19599|Grace|Bailey|Coronado|6627 Camelback Ct.|932724587
5300|Dale|Deng|London|6628 Ranch Drive|1473538080
47|Andrew|Hill|Everett|6629 Polson Circle|1108991671
16642|Alison|Xu|Milsons Point|6629 Polson Circle|9670511
18728|Michael|Moore|Sydney|6629 Polson Circle|2116919143
15693|Aaron|Edwards|Beverly Hills|663 Contra Loma Blvd.|43248871
10029|Marie|Suri|Milsons Point|663 Sunset Meadows Ln.|342261609
11699|Megan|Clark|Torrance|663 Sunset Meadows Ln.|1473221353
13420|Colin|Wang|Saint Ouen|663, rue de Longchamp|1285386732
4252|Terrence|Yuan|Courbevoie|663, rue des Ecoles|1248633039
3374|Haley|Morris|Vancouver|6630 Ham Court|16935754
16946|Carl|Yuan|Matraville|6631 Highland Dr.|30603787
18642|Daniel|Martinez|Melbourne|6631 Highland Dr.|1461550491
14848|Bryce|Howard|Edmonds|6632 Johnson Road|1339869102
10027|Katelyn|Mitchell|Sooke|6634 Augustine Dr.|585447441
6023|Samuel|Wang|Long Beach|6637 Park Glenn|1176690783
3007|Erick|Sanchez|Cincinnati|664 Book Pl|1421666855
8108|Mariah|Diaz|Watford|664 Book Pl|1204576997
16656|Hunter|Adams|Portland|6641 Morgan Territory Rd.|504227138
8843|Deborah|Yuan|Springwood|6641 Morgan Territory Rd.|1508241464
12238|Dawn|Goel|Hobart|6642 Sandview Dr|788587415
6507|Ethan|Foster|Yakima|6642 Sandview Dr|497208424
20337|Chad|Shan|Cliffside|6643 Mt. Whitney|384419
9119|Catherine|Reed|Westminster|6643 Mt. Whitney|1487496034
18536|Leslie|Ramos|Rockhampton|6644 Camino Norte|1659781660
15681|Marc|Diaz|Findon|6645 Sinaloa|1049661931
5291|Eric|Hughes|W. Linn|6645 Sunshine|2125714778
18045|Jeffery|Huang|London|6647 McDandy St.|1178928589
10913|Natalie|Allen|Santa Monica|6647 McDandy St.|567263219
17165|Noah|Taylor|Spring Valley|6647 Reva Dr|1808384828
7352|Clarence|Chander|North Sydney|6647 Revision Dr|860545707
16950|Carl|Kumar|Bury|6648 Choctaw Court|719611115
10822|Bruce|Garcia|Gloucestershire|6648 Rose Dr|2002577719
17907|Hunter|Anderson|Berkeley|665 Mark Twain Dr.|1435110963
11099|Jennifer|Harris|Seattle|665 Rishell Ct.|1053199478
11613|Anna|Lee|Lakewood|6650 Contuti Avenue|1705683342
4428|Nina|Luo|Rhodes|6650 Contuti Avenue|918695475
18331|Nicholas|Rodriguez|Victoria|6652 Deerwood Court|1539998116
13909|Lucas|Wood|Seattle|6654 Folson Drive|1725459421
12880|Tristan|Butler|Kirkland|6654 Shelly Dr.|698483573
11628|Barbara|Beck|Malabar|6654 Shelly Dr.|843817965
19071|Lauren|Griffin|National City|6657 Camino Solano|272141844
6568|Ryan|Bryant|Lakewood|6658 Radar Blvd|584574350
13783|Monique|Blanco|Port Macquarie|6658 Rheem Blvd|1088147156
16649|Alison|Lal|Paris|6658, avenue de Villiers|503833731
18240|Austin|Harris|Issaquah|6659 Poplar Street|108272225
6782|Tyrone|Diaz|North Sydney|6659 Poplar Street|839026003
11886|Emma|Rodriguez|Redwood City|6659 Rheem Dr.|995333653
7534|Kelly|Bennett|Oakland|666 Lafayette Street|2110062095
17589|Stacey|Li|Townsville|666 Lafayette Street|865314323
15891|Johnathan|Madan|Brisbane|6660 Acardia Pl.|1932346131
13831|Marcus|Patterson|Los Angeles|6660 Acardia Pl.|354789090
18145|David|Lewis|Downey|6660 Hill Top Rd.|1562680170
14473|Lawrence|Ortega|Hawthorne|6660 Hill Top Rd.|347869573
11785|Olivia|Rodriguez|Chula Vista|6660 Poppy Circle|1425377078
7153|Angelica|Flores|Dunkerque|6662 Torino Court|214070101
3832|Cedric|Xu|Darlinghurst|6665 Homestead Ave.|1000156092
18195|Benjamin|Martinez|Kirkland|6665 Homestead Ave.|1691756467
14349|Jared|Torres|Bellflower|6666 Tosca Way|1802615351
19573|Emma|Gonzales|Oxford|6668 Mazatlan|587892133
15981|Eric|Roberts|Downey|667 Miller Dr.|854728433
13463|Dalton|Patterson|Olympia|6670 Brook St.|1635129923
3462|Jessica|Sanchez|Daly City|6670 Del Rey St|1940966436
10273|Jay|Srini|Matraville|6670 Del Rey St|982910085
18657|Daniel|Williams|Fremont|6671 Del Rey St.|1271057483
9080|Maurice|Rai|West Sussex|6671 Del Rey St.|599497686
8694|Jade|Morgan|Imperial Beach|6672 Mt. Dias Blvd.|1986503329
8667|Paige|Ward|El Cajon|6673 Eola|1988761875
3863|Marco|Madan|Cloverdale|6675 Andrea Lane|1722113884
10540|Jennifer|Wright|Royal Oak|6675 Andrea Lane|2063139047
19495|Brett|Malhotra|Darlinghurst|6679 Cornelius Dr|646754880
13278|Roger|She|Caloundra|6679 Stanbridge Ct.|1385266364
15285|Lucas|Sanchez|Port Hammond|6679 Stanbridge Ct.|1428976227
7387|Stefanie|Lopez|Drancy|668, rue des Berges|618544715
9009|Christina|Morris|Lake Oswego|6680 Brookdale Dr.|882809698
13033|Louis|Ye|Chatou|66808, avenue de Villiers|535456724
9955|Courtney|Carter|Lakewood|6681 Golf Club Rd.|370886040
20670|Morgan|Murphy|Fremont|6681 Pestana Way|632745185
19565|Monica|Rodriguez|Townsville|6681 Pestana Way|1712986477
9871|Morgan|Nelson|Sedro Woolley|6682 B Way|503018927
13403|Xavier|Coleman|Chula Vista|6682 Fountainhead Ct.|1065174565
14850|Lance|Moreno|Cliffside|6682 Fountainhead Ct.|1992745472
9120|Danielle|Reed|San Francisco|6683 Carrick Ct|1355369139
19123|Kelvin|Liang|Perth|6684 Galloway Drive|671341508
7509|Dominique|Gonzalez|Coffs Harbour|6685 Norris Court|1790701294
5749|Kyle|Holt|Fremont|6685 Norris Court|2103919423
9685|Mackenzie|Phillips|Metchosin|6685 Rosina Court|2076977612
10376|Andrea|Baker|Burbank|6688 Las Quebrados Ln.|833970856
11432|Nicole|Williams|Port Orchard|6688 Richard Place|1897941337
15102|Jill|Gill|Warrington|6688 Richard Place|1713898428
5207|Leonard|Shan|Paris La Defense|669, rue Philibert-Delorme|1940752913
7574|Virginia|Suri|Chula Vista|6691 Brookview Dr|1121469664
15648|Isaiah|Evans|Santa Monica|6691 Brookview Dr|2018579653
5662|Jose|Russell|Kirkland|6692 Bluefish Lane|1673462184
7689|Jerome|Gomez|Townsville|6692 Bluefish Lane|182519198
10451|Tabitha|Blanco|Chula Vista|6693 Ryan Rd|1656261493
7932|Makayla|Brooks|Oak Bay|6693 Ryan Rd|1137524483
11412|Christy|Raje|Brisbane|6694 Trasher Road|1424086715
6098|Beth|Vazquez|Burbank|6695 Black Walnut Court|1075141119
19986|Nicole|Foster|N. Vancouver|6695 Kathleen Drive|1339520728
19148|Megan|Long|Sydney|6696 Adria Drive|975485501
13832|Linda|Carlson|Watford|6696 Adria Drive|978622856
11078|Joe|Sanz|Burlingame|6696 Park Highlands Blvd.|1059639336
12698|Kayla|Price|Lake Oswego|6696 Park Highlands Blvd.|2025704289
19041|Lauren|Jenkins|Everett|6697 Ridge Park Drive|211919652
167|David|Johnson|Kenmore|6697 Ridge Park Drive|1215386560
20003|Tara|Andersen|Melbourne|6697 Ridge Park Drive|1061042899
13109|Louis|Nath|Goulburn|6697 Roslyn Drive|1984683682
12604|Ashley|Diaz|Issaquah|6697 Roslyn Drive|1910430945
12197|Dawn|Hu|Croix|6698, avenue de Villiers|1389500711
7073|Marissa|Flores|Chula Vista|6699 Premier Place|2129841682
18217|Todd|Sun|Warrnambool|6699 Premier Place|726063902
10311|Kaylee|Adams|Oakland|67 Flamingo Drive|446174193
3665|Anna|Perry|West Covina|67 Warren Street|915590203
13244|Roger|Zhao|Bobigny|67, avenue de l´ Union Centrale|1593710608
17608|Stacey|Lu|Versailles|67, avenue de l´ Union Centrale|735456868
17059|Johnny|Pal|Saint Germain en Laye|67, avenue de Villiers|106218742
14046|Tanya|Sanz|Cergy|67, cours Mirabeau|1391434880
9235|Catherine|Morgan|Drancy|67, cours Mirabeau|1407622865
5814|Aimee|Gao|Orleans|67, rue des Berges|1135885980
16153|Molly|Subram|Villeneuve-d'Ascq|67, rue Montcalm|1353554065
12345|Colleen|Goel|Colombes|67, rue Pierre-Demoulin|348613901
7870|Brooke|Watson|Woodburn|6700 Corte Del Sol|548168547
18165|Austin|Williams|Burnaby|6700 Delta View Ln.|94202101
11741|Brianna|Walker|San Carlos|6701 Eagle Peak Ave.|1115101470
11263|Natalie|Moore|Melbourne|6701 Treat Blvd.|1222947289
20344|Judith|Reed|Haney|6702 Woodsworth Lane|1550466032
3919|Abigail|Cook|Beaverton|6703 Corte Poquito|400226032
19507|Emma|Cox|Santa Monica|6703 Milburn Dr.|1026627318
5716|Glenn|Hu|St. Leonards|6703 Milburn Dr.|991939796
3027|Summer|Patel|Coffs Harbour|6705 Tweed Lane|1732893447
6409|Jonathan|Hughes|Lake Oswego|6706 Ridgeview Dr|343235131
8582|Makayla|Howard|Newcastle upon Tyne|6709 Brush Creek Drive|113026626
20224|Cindy|Stewart|Langford|6709 Prestwick Ave|2119969389
17834|Ethan|Jones|Goulburn|671 Deerwood Court|1382765017
8467|Tonya|Pal|Saint Germain en Laye|671, place du Tertre|1208009559
10135|Morgan|Scott|Lakewood|6710 Santa Monica Drive|1849226336
16861|Mohamed|Pal|Port Macquarie|6711 Frayne Ct.|1076087012
9349|Amber|Edwards|N. Vancouver|6713 Appalachian Drive|1298587225
12775|Omar|Black|Bellflower|6713 Castle Rock|118533226
8698|Mariah|Morgan|Colma|6713 Castle Rock|1047662363
14698|Evan|Richardson|Burnaby|6713 Eaker Way|1474169720
9269|Kaitlyn|Evans|Glendale|6714 Roundtree Court|452076532
12929|Jaclyn|Xu|Wollongong|6719 Santa Teresa Dr|1411157977
5925|Logan|Kumar|Santa Monica|6719 Santa Teresa Dr|576727644
15186|Xavier|Bailey|Bury|6720 Bryce Dr.|688490668
14817|Roberto|Gill|Beaverton|6720 Primrose Dr.|1445117836
9033|Paige|Morris|Haney|6720 Primrose Dr.|1863738004
8049|Terrance|Chandra|Bellingham|6721 Baldwin Dr|1213792661
5245|Adam|Washington|Langley|6721 Baldwin Dr|22610912
8948|Jada|Cooper|Issaquah|6721 High Maple Court|1277230980
12236|Emily|Taylor|Burlingame|6725 Arata Way|2147274656
13517|Jon|Zhang|Sydney|6725 Arata Way|1064781598
9884|Rebekah|Ruiz|Berkeley|6728 Palisade Court|1351282446
7076|Jaime|Blanco|Bracknell|6728 Palisade Court|70219820
17148|Robert|Davis|Burlingame|6729 Mt. Washington|750345049
13829|Linda|Ramos|Esher-Molesey|6729 Mt. Washington|1281317092
12896|Aidan|Wood|La Jolla|673 Chrisland Court|1586478106
16486|Kyle|Mitchell|Everett|673 Hawes St.|1726914300
6449|Ernest|Wang|Coronado|673 Hawes St.|1274302410
11287|Ruben|Carlson|Stoke-on-Trent|673 Noah Court|1461624332
17599|James|Brown|Seattle|673 Old Mountain View Dr.|552830863
18440|Larry|Dominguez|Cloverdale|6730 East Cypress Road|777251254
18285|Jorge|Chen|Burbank|6730 Green Leaf Drive|1225882582
10274|Amanda|Adams|Fremont|6730 Saddlehill Lane|976942994
6490|Ernest|Hu|Colma|6732 Arcadia Pl.|705373262
11535|Alyssa|Ashe|Berkeley|6732 Geary|486577375
10584|Sara|Wright|Lincoln Acres|6732 Mill Road|670829711
